event_id,customer_id,event_type,event_date,channel
E4415087,C006865,sms_click,2025-12-16,sms
E3421321,C006865,app_login,2024-12-01,app
E2838481,C009206,churn,2025-07-01,email
E1702982,C009206,email_open,2025-11-18,email
E1488267,C014885,churn,2025-04-17,system
E8242787,C014885,email_open,2025-10-24,email
E2710836,C014885,churn,2024-07-26,app
E9558402,C014885,sms_click,2025-02-06,system
E5452848,C014885,sms_click,2024-04-25,sms
E5363042,C003607,sms_click,2023-10-20,sms
E1386907,C003546,app_login,2025-11-01,app
E6310750,C003546,sms_click,2024-05-07,app
E9979257,C003546,sms_click,2024-02-26,email
E9062318,C014681,sms_click,2025-10-23,sms
E3280104,C004893,app_login,2022-12-08,system
E6643545,C004893,email_open,2024-04-21,system
E7204541,C004893,sms_click,2023-02-10,system
E3714180,C004893,sms_click,2023-05-07,app
E7333822,C014135,app_login,2025-09-19,app
E5111489,C004373,app_login,2022-05-08,system
E9451062,C004373,app_login,2023-10-01,sms
E8608817,C004373,email_open,2024-02-12,app
E4753905,C004373,app_login,2022-12-31,email
E2112190,C006324,email_open,2023-01-16,app
E5154994,C006324,app_login,2022-08-31,sms
E7021794,C006324,sms_click,2023-09-14,email
E9853317,C006324,email_open,2023-09-02,app
E9185462,C006324,sms_click,2022-11-19,sms
E2846442,C014353,churn,2025-01-08,email
E1127457,C014353,email_open,2025-02-07,app
E8468864,C000692,app_login,2024-12-31,sms
E3062418,C003814,email_open,2025-05-09,sms
E8540663,C019700,email_open,2025-01-11,email
E6808056,C019700,app_login,2024-03-18,app
E4206547,C019700,reactivation,2024-03-23,system
E4932411,C019700,app_login,2023-06-02,system
E2668044,C019700,sms_click,2024-01-23,email
E2610618,C019700,sms_click,2025-05-05,app
E7544285,C017046,churn,2025-08-20,system
E2894823,C003609,churn,2025-05-28,sms
E7845718,C003609,churn,2024-08-21,email
E6393454,C003609,email_open,2025-06-10,app
E7741933,C010456,sms_click,2025-06-29,app
E6632033,C010456,email_open,2024-08-17,sms
E7363163,C010456,sms_click,2025-02-14,system
E2394849,C017042,email_open,2024-04-25,app
E2983153,C017042,email_open,2024-09-25,email
E3474240,C017042,email_open,2023-11-05,app
E1205306,C012222,churn,2024-01-14,sms
E1504252,C012222,email_open,2025-03-04,email
E3457316,C002064,sms_click,2024-06-28,system
E4801898,C002064,sms_click,2024-08-11,email
E6416656,C002064,email_open,2024-11-19,sms
E4116636,C002064,churn,2024-08-24,app
E4707153,C002064,sms_click,2023-08-07,system
E7036803,C002064,email_open,2025-02-03,sms
E6805158,C007877,churn,2025-10-16,app
E1369217,C007877,email_open,2025-01-19,system
E3153047,C004411,sms_click,2024-03-13,email
E9849083,C004411,app_login,2024-09-01,sms
E3341449,C004411,app_login,2024-08-20,email
E3144328,C007474,sms_click,2024-11-25,email
E2906895,C011765,reactivation,2024-10-31,sms
E6059995,C011765,email_open,2025-09-16,sms
E3900577,C011765,email_open,2025-08-15,email
E3765416,C011765,app_login,2025-03-19,system
E6963818,C011765,email_open,2024-11-24,app
E5572230,C014692,churn,2022-09-04,app
E9558950,C014692,app_login,2024-05-10,system
E4083650,C014692,churn,2022-05-30,email
E4232117,C012418,email_open,2025-09-05,app
E1593499,C012489,app_login,2022-08-10,sms
E5180811,C012489,email_open,2022-11-15,sms
E7860764,C012489,churn,2023-10-15,email
E8333998,C012489,sms_click,2023-09-16,app
E9388254,C012489,app_login,2024-07-18,app
E8503260,C012489,app_login,2024-04-20,system
E3617309,C006342,reactivation,2023-08-02,app
E4219991,C006342,sms_click,2025-04-27,email
E3713684,C006634,email_open,2024-02-01,app
E6333620,C006634,sms_click,2024-08-01,email
E1658379,C006634,app_login,2025-10-28,sms
E4017736,C006634,app_login,2024-07-28,app
E9402725,C006634,email_open,2024-02-09,sms
E5338049,C000896,sms_click,2025-08-03,email
E5220950,C018555,sms_click,2025-12-20,sms
E1029654,C008007,reactivation,2025-11-12,email
E3195296,C008007,email_open,2025-11-01,app
E6851528,C016509,app_login,2025-07-19,system
E5480638,C016509,email_open,2025-08-27,system
E8470799,C016509,app_login,2025-05-08,system
E9458313,C000410,email_open,2025-10-14,system
E1347241,C007833,email_open,2022-09-11,email
E7866725,C007833,email_open,2022-06-10,sms
E5780838,C007833,sms_click,2022-09-22,app
E1501400,C007833,churn,2022-12-20,email
E4824113,C010489,app_login,2023-07-06,email
E7466408,C010489,app_login,2023-04-22,sms
E8595784,C010489,app_login,2023-09-19,email
E6685840,C010489,app_login,2023-04-05,email
E7892201,C010489,email_open,2024-11-18,email
E8044442,C002210,email_open,2025-06-23,email
E7336344,C003098,email_open,2024-01-04,app
E2219968,C014511,email_open,2025-12-25,app
E3055281,C014511,churn,2025-07-10,sms
E2842251,C006965,reactivation,2025-03-30,system
E1401379,C006965,email_open,2025-04-06,sms
E6111828,C006965,email_open,2024-08-22,app
E9314873,C006965,sms_click,2025-01-22,system
E5036362,C006965,churn,2024-08-08,app
E8272525,C006965,email_open,2024-01-01,email
E8491472,C018829,app_login,2024-03-21,app
E5545777,C018829,churn,2023-10-15,email
E6392909,C003287,email_open,2025-12-13,app
E3147997,C003287,sms_click,2025-09-16,app
E8599880,C003287,sms_click,2025-11-07,system
E1923480,C008819,email_open,2023-09-08,email
E2700829,C008819,email_open,2022-11-22,email
E5414543,C008819,email_open,2022-10-08,system
E7580770,C008819,churn,2022-09-17,email
E7503989,C008819,app_login,2024-03-30,email
E3338655,C008690,email_open,2025-04-11,app
E3606836,C008690,churn,2025-08-01,system
E9412423,C008576,sms_click,2022-05-11,app
E5646983,C007937,email_open,2025-12-17,app
E7625984,C007937,sms_click,2025-03-30,app
E1558787,C002322,sms_click,2025-02-09,system
E8287274,C002322,app_login,2025-07-04,app
E7264319,C002322,app_login,2025-05-19,system
E6017649,C017736,email_open,2023-06-23,email
E7700985,C019287,sms_click,2025-05-07,system
E5588603,C019287,app_login,2024-07-05,app
E4769071,C017368,app_login,2025-04-21,app
E4073624,C017368,email_open,2024-03-20,system
E4773407,C017368,email_open,2024-09-22,email
E5563813,C017368,email_open,2025-07-13,sms
E4417662,C017368,email_open,2025-11-15,app
E5937570,C017368,reactivation,2024-05-11,app
E3521567,C000533,reactivation,2024-09-05,system
E1656339,C000533,email_open,2024-11-21,sms
E7889417,C000533,app_login,2024-12-26,app
E4158868,C000533,churn,2024-05-23,email
E4468814,C001790,app_login,2025-09-01,email
E7180431,C001790,app_login,2025-01-07,app
E9585018,C018607,sms_click,2024-01-23,sms
E9568151,C018607,email_open,2024-01-18,app
E5236903,C018607,sms_click,2024-07-15,email
E2316879,C018607,app_login,2022-07-22,email
E7919487,C018607,email_open,2022-08-14,email
E4805186,C018317,email_open,2025-12-31,email
E8421858,C018317,app_login,2025-06-10,app
E3041031,C018317,sms_click,2024-03-20,app
E8680145,C018317,sms_click,2023-10-19,app
E4084455,C018317,app_login,2024-11-26,app
E8722041,C006752,app_login,2025-05-29,email
E8633279,C002863,churn,2025-03-09,app
E2043911,C002863,email_open,2024-06-25,system
E7224364,C013221,app_login,2024-06-21,email
E3132344,C013221,app_login,2023-06-20,sms
E8598132,C013221,email_open,2024-07-14,sms
E9379263,C013221,email_open,2023-06-26,email
E9078800,C013221,sms_click,2024-08-27,sms
E6239044,C013221,app_login,2025-02-15,app
E5989832,C017560,email_open,2023-10-16,email
E6427680,C017560,email_open,2023-11-28,system
E9987723,C017560,churn,2022-07-31,sms
E3734923,C004185,email_open,2024-10-04,email
E8579553,C004185,app_login,2024-06-17,app
E7277993,C004185,churn,2024-01-20,app
E6253196,C004185,email_open,2024-09-10,email
E7490076,C004185,sms_click,2024-10-26,system
E3172705,C004185,sms_click,2025-10-25,email
E8059941,C013128,email_open,2023-08-12,system
E9733681,C013128,sms_click,2022-11-14,system
E1580819,C011438,email_open,2025-08-06,app
E3850353,C011438,email_open,2024-01-30,app
E4900559,C011438,app_login,2025-03-30,email
E2016625,C011438,app_login,2024-12-17,email
E3200572,C011438,sms_click,2024-03-10,app
E6564574,C011438,app_login,2024-06-05,app
E3370246,C014958,sms_click,2025-06-16,app
E9231679,C014958,email_open,2025-02-11,system
E6379593,C019395,app_login,2025-04-01,sms
E8817408,C019395,app_login,2025-05-09,email
E9836604,C019395,app_login,2025-07-10,system
E5081450,C019395,app_login,2024-12-21,email
E9799562,C009408,email_open,2024-06-04,email
E2685300,C009408,sms_click,2023-05-16,sms
E7667487,C009408,email_open,2024-10-09,system
E6371347,C002180,sms_click,2025-10-28,system
E7136166,C017933,sms_click,2025-02-22,system
E2934185,C017933,reactivation,2024-11-29,email
E5483529,C017933,email_open,2024-03-18,system
E3267823,C017933,churn,2024-02-22,email
E2955750,C017933,sms_click,2024-08-12,system
E7835458,C012395,sms_click,2024-01-09,sms
E2541895,C014968,churn,2024-10-18,app
E2626552,C014968,app_login,2024-03-11,system
E7983638,C007703,app_login,2024-12-11,sms
E2198321,C007703,sms_click,2024-10-16,system
E3116298,C007305,sms_click,2025-09-27,system
E8459506,C007305,app_login,2024-05-01,sms
E4026067,C007305,app_login,2024-04-29,email
E7732238,C007305,app_login,2023-11-19,system
E4598595,C007305,app_login,2024-08-05,email
E8918523,C007305,reactivation,2024-07-12,sms
E9549517,C017535,app_login,2025-02-07,app
E7533850,C017535,app_login,2023-09-02,email
E7666408,C015391,app_login,2025-05-23,email
E9850789,C015235,app_login,2024-05-30,app
E8516868,C015235,churn,2025-10-13,sms
E9277473,C015235,churn,2024-12-04,sms
E2818417,C015235,app_login,2025-11-15,sms
E6357819,C015235,churn,2024-04-18,app
E9251103,C001480,churn,2023-10-24,app
E4937828,C001480,churn,2025-05-07,system
E9684591,C015706,sms_click,2025-08-09,system
E4759379,C015706,app_login,2025-10-11,app
E6389633,C015706,email_open,2024-08-21,app
E2839711,C015706,email_open,2024-12-27,sms
E8008229,C015706,churn,2024-12-01,app
E7984539,C015706,reactivation,2025-07-22,app
E1217258,C009926,email_open,2024-04-12,app
E7312483,C009926,email_open,2025-12-14,email
E6993390,C009926,email_open,2025-01-24,sms
E1123980,C009926,email_open,2024-12-18,email
E7568065,C009926,sms_click,2024-03-15,email
E3969192,C011896,churn,2025-03-23,sms
E3247610,C011896,email_open,2025-03-07,app
E7719043,C001926,sms_click,2024-05-23,sms
E9982550,C001926,sms_click,2023-02-05,email
E9596760,C001926,sms_click,2023-02-13,system
E2703134,C001926,app_login,2024-01-22,sms
E6833433,C001926,email_open,2024-09-07,email
E4617672,C003760,app_login,2024-06-03,app
E1097079,C003760,email_open,2024-11-20,system
E6394294,C003760,app_login,2025-06-13,app
E4007296,C003760,app_login,2024-05-02,sms
E2926848,C013647,email_open,2024-02-27,sms
E7306921,C013647,sms_click,2025-07-17,sms
E2838117,C013647,churn,2024-11-27,sms
E1771911,C008948,churn,2025-05-16,email
E2129439,C008948,email_open,2025-01-03,system
E4928291,C008948,churn,2025-01-17,system
E8628326,C008948,app_login,2024-02-14,app
E1666632,C004077,churn,2025-03-28,system
E9431879,C004077,email_open,2024-09-13,system
E2650931,C013126,email_open,2024-06-07,system
E6529973,C002294,email_open,2025-11-08,email
E4124356,C003989,app_login,2024-09-29,email
E3032829,C003989,churn,2024-09-26,sms
E1892700,C006206,reactivation,2023-07-12,system
E6976607,C006206,email_open,2023-08-17,sms
E4248337,C006206,app_login,2023-10-02,email
E3207349,C002312,churn,2025-05-16,system
E6218428,C002312,sms_click,2025-03-07,sms
E9205446,C002312,app_login,2025-10-14,email
E7586850,C002312,email_open,2024-09-25,sms
E7379921,C017437,email_open,2024-09-09,sms
E6909549,C017437,sms_click,2023-03-31,app
E1889296,C019009,churn,2023-10-09,email
E4022716,C019009,email_open,2024-04-18,system
E9146515,C019009,sms_click,2024-07-04,system
E6703901,C019009,churn,2025-01-31,sms
E4905752,C013356,email_open,2025-01-01,email
E3941049,C013356,app_login,2024-10-31,system
E8246545,C013356,email_open,2024-10-26,sms
E4833429,C006562,churn,2025-08-29,app
E2667958,C006562,email_open,2025-04-14,sms
E5301158,C006562,email_open,2025-03-10,email
E3037737,C006562,sms_click,2025-05-07,app
E2906633,C004320,sms_click,2025-09-20,email
E7756973,C004883,reactivation,2023-09-03,email
E9830934,C004883,email_open,2023-07-14,app
E2486234,C004883,app_login,2024-08-22,email
E9770926,C004883,email_open,2024-09-20,email
E7028394,C004883,email_open,2023-06-26,app
E1880924,C004883,app_login,2023-11-25,email
E9010215,C004117,app_login,2024-12-01,email
E8336343,C002166,sms_click,2024-06-15,app
E1893168,C002166,app_login,2024-02-08,app
E3731894,C002166,email_open,2024-03-26,email
E1570132,C002166,email_open,2024-03-20,email
E7069428,C009593,reactivation,2024-02-12,app
E8266112,C009593,churn,2024-12-18,app
E7619303,C009593,sms_click,2023-11-18,email
E3940294,C009593,email_open,2024-03-15,app
E8450927,C009593,app_login,2023-12-27,email
E4213606,C007946,churn,2024-11-17,email
E6529572,C007946,email_open,2025-08-13,system
E7919735,C013602,sms_click,2023-08-20,sms
E9478158,C013602,email_open,2023-11-14,app
E8663355,C013602,app_login,2025-08-03,sms
E3443657,C013602,email_open,2023-07-15,sms
E8386588,C013602,churn,2024-10-13,system
E6649925,C006124,sms_click,2024-02-19,system
E9690256,C009956,sms_click,2024-02-19,app
E5864761,C009956,app_login,2024-02-29,sms
E2631177,C009956,email_open,2024-11-04,email
E8941762,C005511,sms_click,2025-08-21,sms
E2720648,C005497,sms_click,2025-06-22,system
E7972708,C001647,email_open,2025-09-09,sms
E9055172,C003467,sms_click,2025-02-15,app
E3504800,C003467,email_open,2025-06-21,email
E4162723,C003467,app_login,2024-11-15,system
E8137748,C003467,app_login,2025-03-30,system
E8570127,C003467,sms_click,2024-12-23,sms
E8435072,C003467,sms_click,2024-10-14,system
E3857033,C017484,sms_click,2025-11-22,app
E1875600,C017484,app_login,2025-01-12,app
E1760087,C017484,email_open,2024-11-12,sms
E9339254,C006471,app_login,2025-02-16,email
E1713520,C012243,churn,2024-12-11,email
E3001939,C012243,email_open,2023-03-25,email
E1251739,C012243,app_login,2025-03-14,app
E2933937,C012243,churn,2023-06-30,sms
E1784633,C012243,email_open,2024-06-03,system
E1371234,C015551,email_open,2024-03-24,app
E1539502,C015551,sms_click,2023-08-16,email
E6188611,C017158,app_login,2025-11-05,system
E4049265,C015781,email_open,2025-02-02,app
E9751780,C015781,churn,2024-01-07,app
E4823955,C015781,sms_click,2024-06-19,app
E1869785,C002262,email_open,2022-06-15,email
E2467519,C002262,reactivation,2023-05-21,app
E2584872,C002262,email_open,2022-09-20,email
E7188754,C002262,sms_click,2022-02-24,sms
E7198943,C002262,sms_click,2023-04-21,email
E3163356,C002262,email_open,2023-09-15,app
E7149099,C014557,churn,2024-07-23,email
E6747409,C014557,email_open,2025-03-25,sms
E3910906,C014557,app_login,2024-08-25,email
E8494632,C014557,reactivation,2024-08-24,sms
E7405764,C012978,churn,2023-11-08,email
E1677715,C002055,app_login,2025-04-18,system
E7785426,C002055,churn,2025-05-16,sms
E9374227,C002055,app_login,2024-04-26,system
E8782651,C002055,email_open,2025-07-27,app
E5713641,C007706,churn,2022-01-27,sms
E1313429,C006898,sms_click,2024-06-19,app
E7645359,C006898,email_open,2023-06-08,system
E7806322,C006898,churn,2023-02-19,system
E6074740,C006898,sms_click,2023-01-09,app
E7650536,C010164,app_login,2025-05-08,email
E9584501,C010164,churn,2025-03-31,email
E5628616,C009590,email_open,2025-04-20,sms
E8092488,C009590,sms_click,2025-02-04,email
E5454609,C001167,churn,2024-01-25,email
E7279315,C017742,reactivation,2023-05-03,app
E8511702,C005263,email_open,2025-12-09,app
E1402070,C006327,email_open,2023-04-17,system
E3952582,C006327,churn,2023-10-29,app
E9079394,C006327,sms_click,2023-07-13,system
E6682228,C006327,churn,2024-03-09,sms
E4226512,C006327,email_open,2022-12-14,app
E4237268,C006327,app_login,2024-05-02,system
E8560768,C012318,app_login,2023-03-07,sms
E2057162,C012318,email_open,2024-08-05,sms
E1114094,C019203,email_open,2024-08-25,email
E4536112,C019203,email_open,2022-06-26,app
E3403650,C019203,app_login,2022-11-19,email
E2426663,C019203,sms_click,2022-08-25,sms
E3632650,C011303,sms_click,2023-08-05,email
E1450320,C010274,email_open,2023-09-07,email
E9831552,C010274,email_open,2023-01-10,system
E5109040,C005358,app_login,2024-09-29,app
E8403405,C014413,reactivation,2024-10-05,sms
E1801843,C014413,email_open,2024-01-29,app
E8492868,C014413,sms_click,2024-02-18,system
E1141630,C014413,churn,2025-12-12,sms
E8177044,C014413,churn,2024-03-01,system
E2089594,C014413,app_login,2025-08-05,system
E2066077,C007492,sms_click,2024-01-17,sms
E6718500,C012999,churn,2024-07-21,app
E2158211,C012999,sms_click,2023-08-20,system
E7645304,C012999,sms_click,2025-03-02,app
E4698851,C012999,app_login,2023-12-09,app
E5850458,C011074,app_login,2024-07-15,sms
E5660722,C011074,app_login,2025-05-19,email
E5674963,C010318,app_login,2025-01-24,email
E6285741,C010318,app_login,2024-04-26,app
E3532940,C002879,sms_click,2022-12-21,email
E1893360,C002879,sms_click,2024-01-18,app
E4613560,C002879,email_open,2024-10-14,email
E2768158,C002879,email_open,2022-08-30,system
E1150461,C002879,email_open,2024-03-10,email
E2912526,C002879,app_login,2023-09-15,email
E8077211,C019478,sms_click,2024-10-17,sms
E1463455,C019478,email_open,2024-03-25,system
E6430030,C015873,churn,2024-09-13,system
E6303267,C015873,churn,2025-01-22,email
E3981424,C015873,reactivation,2023-12-15,sms
E4372788,C013131,email_open,2023-12-20,sms
E5352793,C013131,churn,2023-06-12,system
E3782749,C013131,email_open,2022-10-04,app
E2478588,C013131,reactivation,2024-04-06,email
E9660395,C018652,email_open,2023-10-31,email
E7927803,C018652,email_open,2025-04-24,app
E2793114,C018652,app_login,2023-11-04,sms
E5923180,C006950,reactivation,2023-04-26,system
E4896397,C002493,app_login,2025-01-16,system
E6957730,C002493,reactivation,2024-05-15,email
E5910308,C002493,sms_click,2025-02-02,system
E8229306,C002493,churn,2025-06-21,email
E2670920,C011419,email_open,2025-04-05,app
E6782138,C011419,sms_click,2024-07-28,app
E7804584,C011419,app_login,2024-02-29,system
E9764244,C011419,sms_click,2024-01-06,sms
E8430703,C011363,app_login,2024-04-24,email
E4405518,C011363,reactivation,2024-01-27,app
E9212506,C011363,email_open,2025-03-07,email
E8125662,C011363,app_login,2023-10-17,system
E1260464,C011363,app_login,2023-08-06,sms
E4138992,C004555,sms_click,2024-05-03,app
E3686871,C012691,email_open,2025-01-31,email
E6064252,C012691,app_login,2024-08-09,sms
E4086951,C004743,sms_click,2024-01-17,email
E4485759,C004743,sms_click,2023-06-21,email
