customer_id,signup_date,signup_channel,campaign,location_id,city,state,membership_type,age,income_band,vehicle_type
C000283,2023-11-26,Meta Ads,Campaign_8,L023,Atlanta,GA,Basic,49,75-100k,Truck
C000284,2022-06-19,Fleet,Campaign_7,L003,Charlotte,NC,None,45,40-75k,Truck
C000285,2023-10-20,Organic,Campaign_2,L011,Birmingham,AL,Premium,60,75-100k,Truck
C000286,2024-07-02,Meta Ads,Campaign_12,L014,Orlando,FL,Basic,28,100k+,Truck
C000287,2024-07-04,Fleet,Campaign_12,L028,Birmingham,AL,Unlimited,40,100k+,Truck
C000288,2025-08-02,Google Ads,Campaign_2,L022,Birmingham,AL,Unlimited,58,100k+,Truck
C000289,2024-11-16,Organic,Campaign_11,L006,Charlotte,NC,None,19,40-75k,Van
C000290,2022-03-13,Organic,Campaign_2,L008,Atlanta,GA,Unlimited,67,75-100k,Truck
C000291,2024-02-24,Organic,Campaign_1,L020,Orlando,FL,None,27,100k+,Truck
C000292,2024-02-01,Referral,Campaign_2,L019,Dallas,TX,None,26,75-100k,Van
C000293,2023-10-06,Google Ads,Campaign_5,L008,Charlotte,NC,None,25,<40k,SUV
C000294,2024-10-19,Google Ads,Campaign_7,L030,Orlando,FL,None,53,<40k,Truck
C000295,2023-06-18,Google Ads,Campaign_8,L007,Charlotte,NC,Basic,57,75-100k,Van
C000296,2023-02-14,Google Ads,Campaign_3,L028,Birmingham,AL,None,22,100k+,SUV
C000297,2025-12-31,Fleet,Campaign_2,L026,Dallas,TX,Basic,61,75-100k,Truck
C000298,2025-12-24,Referral,Campaign_9,L018,Birmingham,AL,None,36,75-100k,SUV
C000299,2025-12-28,Google Ads,Campaign_12,L021,Charlotte,NC,None,29,75-100k,SUV
C000300,2022-09-06,Google Ads,Campaign_3,L008,Atlanta,GA,None,68,100k+,Sedan
C000301,2024-01-10,Google Ads,Campaign_10,L012,Orlando,FL,None,47,40-75k,Sedan
C000302,2022-05-15,Google Ads,Campaign_7,L023,Nashville,TN,Basic,64,100k+,Van
C000303,2024-04-18,Google Ads,Campaign_2,L005,Orlando,FL,None,38,<40k,Van
C000304,2024-08-12,Organic,Campaign_9,L012,Charlotte,NC,Premium,26,40-75k,SUV
C000305,2024-06-05,Google Ads,Campaign_1,L027,Orlando,FL,Premium,25,40-75k,Truck
C000306,2022-12-04,Organic,Campaign_6,L030,Atlanta,GA,None,63,40-75k,Truck
C000307,2024-11-28,Fleet,Campaign_2,L009,Nashville,TN,Unlimited,30,75-100k,SUV
C000308,2025-07-04,Google Ads,Campaign_10,L018,Nashville,TN,None,23,40-75k,SUV
C000309,2022-12-17,Local Promo,Campaign_10,L024,Charlotte,NC,Premium,56,75-100k,Sedan
C000310,2022-02-28,Google Ads,Campaign_1,L021,Birmingham,AL,None,67,75-100k,SUV
C000311,2025-03-17,Meta Ads,Campaign_10,L021,Dallas,TX,Basic,19,100k+,Truck
C000312,2025-08-07,Organic,Campaign_8,L008,Nashville,TN,None,69,100k+,Truck
C000313,2024-07-17,Organic,Campaign_12,L002,Birmingham,AL,Premium,28,100k+,Van
C000314,2024-09-18,Google Ads,Campaign_4,L011,Dallas,TX,None,56,40-75k,Truck
C000315,2023-10-16,Referral,Campaign_6,L013,Charlotte,NC,Unlimited,26,75-100k,Sedan
C000316,2023-10-16,Organic,Campaign_8,L004,Atlanta,GA,Basic,35,100k+,SUV
C000317,2022-10-16,Google Ads,Campaign_1,L010,Birmingham,AL,Basic,42,100k+,SUV
C000318,2022-11-24,Organic,Campaign_10,L024,Nashville,TN,None,38,40-75k,SUV
C000319,2024-10-17,Meta Ads,Campaign_8,L016,Orlando,FL,None,37,100k+,Sedan
C000320,2022-07-04,Google Ads,Campaign_9,L015,Dallas,TX,None,33,40-75k,Truck
C000321,2022-04-10,Google Ads,Campaign_5,L016,Birmingham,AL,None,56,100k+,Truck
C000322,2025-01-04,Google Ads,Campaign_2,L014,Birmingham,AL,Unlimited,26,75-100k,Truck
C000323,2024-04-05,Organic,Campaign_1,L013,Nashville,TN,Premium,21,40-75k,Truck
C000324,2025-02-07,Local Promo,Campaign_2,L013,Nashville,TN,Basic,50,100k+,Truck
C000325,2025-06-30,Google Ads,Campaign_10,L004,Charlotte,NC,Basic,26,<40k,Van
C000326,2024-02-04,Organic,Campaign_9,L012,Nashville,TN,Premium,66,40-75k,SUV
C000327,2025-05-18,Meta Ads,Campaign_7,L017,Orlando,FL,None,20,<40k,Sedan
C000328,2022-10-08,Meta Ads,Campaign_6,L026,Charlotte,NC,None,48,100k+,SUV
C000329,2025-05-26,Referral,Campaign_3,L011,Orlando,FL,Basic,57,75-100k,SUV
C000330,2024-03-15,Meta Ads,Campaign_12,L027,Orlando,FL,Unlimited,37,75-100k,Van
C000331,2025-12-22,Organic,Campaign_5,L016,Orlando,FL,None,70,<40k,Truck
C000332,2023-11-10,Google Ads,Campaign_2,L014,Charlotte,NC,None,55,75-100k,Sedan
C000333,2025-05-07,Google Ads,Campaign_5,L021,Dallas,TX,None,68,40-75k,Sedan
C000334,2025-04-10,Google Ads,Campaign_3,L017,Dallas,TX,None,58,100k+,SUV
C000335,2025-10-26,Google Ads,Campaign_1,L019,Atlanta,GA,Unlimited,62,<40k,SUV
C000336,2022-02-08,Google Ads,Campaign_6,L014,Dallas,TX,Basic,27,100k+,SUV
C000337,2024-04-20,Meta Ads,Campaign_10,L030,Orlando,FL,Unlimited,48,<40k,SUV
C000338,2024-11-28,Google Ads,Campaign_9,L011,Atlanta,GA,None,60,100k+,Van
C000339,2023-10-05,Fundraising,Campaign_8,L030,Atlanta,GA,Unlimited,52,75-100k,Truck
C000340,2025-10-16,Local Promo,Campaign_11,L021,Charlotte,NC,None,69,75-100k,Van
C000341,2023-01-29,Google Ads,Campaign_5,L018,Atlanta,GA,Premium,37,40-75k,Truck
C000342,2023-08-15,Fleet,Campaign_4,L023,Charlotte,NC,Basic,63,100k+,Truck
C000343,2024-09-09,Organic,Campaign_9,L030,Nashville,TN,None,68,75-100k,Truck
C000344,2022-09-07,Local Promo,Campaign_11,L018,Orlando,FL,None,42,100k+,Truck
C000345,2022-10-27,Meta Ads,Campaign_1,L010,Nashville,TN,Basic,63,<40k,Truck
C000346,2024-06-24,Organic,Campaign_5,L024,Charlotte,NC,None,48,40-75k,SUV
C000347,2025-01-08,Google Ads,Campaign_9,L023,Nashville,TN,Basic,35,40-75k,Sedan
C000348,2025-06-14,Meta Ads,Campaign_10,L008,Charlotte,NC,Basic,33,<40k,SUV
C000349,2025-07-30,Google Ads,Campaign_1,L004,Atlanta,GA,Basic,44,75-100k,Van
C000350,2022-07-25,Organic,Campaign_3,L001,Charlotte,NC,None,53,40-75k,Van
C000351,2025-08-30,Meta Ads,Campaign_8,L021,Dallas,TX,None,30,75-100k,Truck
C000352,2023-08-08,Google Ads,Campaign_1,L030,Charlotte,NC,Unlimited,67,<40k,SUV
C000353,2024-12-31,Meta Ads,Campaign_12,L028,Charlotte,NC,Premium,20,40-75k,Van
C000354,2022-12-27,Meta Ads,Campaign_7,L026,Birmingham,AL,Premium,49,40-75k,Truck
C000355,2022-03-18,Local Promo,Campaign_5,L019,Birmingham,AL,Basic,56,<40k,Truck
C000356,2023-08-06,Organic,Campaign_11,L018,Dallas,TX,Basic,51,100k+,SUV
C000357,2024-10-29,Meta Ads,Campaign_5,L007,Dallas,TX,Unlimited,69,<40k,Truck
C000358,2022-11-29,Local Promo,Campaign_8,L021,Charlotte,NC,Unlimited,34,40-75k,Sedan
C000359,2023-11-22,Google Ads,Campaign_10,L022,Nashville,TN,Premium,66,40-75k,SUV
C000360,2025-06-05,Fleet,Campaign_7,L027,Charlotte,NC,None,45,75-100k,Sedan
C000361,2024-03-31,Google Ads,Campaign_2,L006,Charlotte,NC,Premium,26,100k+,Truck
C000362,2023-05-24,Organic,Campaign_5,L013,Birmingham,AL,Premium,33,100k+,Truck
C000363,2023-11-07,Google Ads,Campaign_10,L024,Nashville,TN,Premium,54,<40k,Truck
C000364,2025-08-31,Google Ads,Campaign_12,L008,Nashville,TN,None,21,<40k,Van
C000365,2023-09-21,Google Ads,Campaign_7,L022,Atlanta,GA,Premium,50,75-100k,Sedan
C000366,2025-08-01,Referral,Campaign_6,L020,Nashville,TN,Basic,32,40-75k,SUV
C000367,2024-09-06,Meta Ads,Campaign_8,L024,Atlanta,GA,Unlimited,56,75-100k,Van
C000368,2025-12-08,Meta Ads,Campaign_8,L025,Orlando,FL,Premium,52,40-75k,SUV
C000369,2025-10-25,Meta Ads,Campaign_2,L017,Orlando,FL,None,46,75-100k,Sedan
C000370,2025-03-01,Organic,Campaign_1,L027,Birmingham,AL,None,53,40-75k,SUV
C000371,2022-12-03,Referral,Campaign_9,L015,Nashville,TN,Basic,25,40-75k,Van
C000372,2022-07-06,Google Ads,Campaign_8,L026,Orlando,FL,Unlimited,21,100k+,SUV
C000373,2024-11-17,Meta Ads,Campaign_8,L019,Dallas,TX,Basic,21,100k+,Truck
C000374,2022-02-14,Fleet,Campaign_5,L027,Dallas,TX,Basic,18,40-75k,Sedan
C000375,2022-04-03,Google Ads,Campaign_6,L023,Dallas,TX,Unlimited,22,<40k,Sedan
C000376,2024-08-24,Organic,Campaign_5,L014,Birmingham,AL,None,29,40-75k,Van
C000377,2024-02-06,Google Ads,Campaign_8,L028,Dallas,TX,Premium,42,100k+,Sedan
C000378,2025-10-30,Organic,Campaign_9,L005,Charlotte,NC,Basic,59,75-100k,Sedan
C000379,2023-01-01,Fleet,Campaign_7,L017,Orlando,FL,Premium,26,40-75k,Sedan
C000380,2022-02-16,Google Ads,Campaign_8,L022,Nashville,TN,None,64,100k+,Van
C000381,2023-04-16,Google Ads,Campaign_8,L012,Atlanta,GA,Premium,27,75-100k,SUV
C000382,2022-08-20,Google Ads,Campaign_11,L014,Birmingham,AL,Basic,57,<40k,SUV
C000383,2023-02-27,Local Promo,Campaign_2,L020,Birmingham,AL,Unlimited,20,100k+,Sedan
C000384,2023-05-17,Meta Ads,Campaign_1,L013,Charlotte,NC,Premium,46,40-75k,SUV
C000385,2022-04-26,Google Ads,Campaign_9,L010,Atlanta,GA,Premium,32,75-100k,Truck
C000386,2023-05-01,Google Ads,Campaign_3,L022,Nashville,TN,None,51,40-75k,Van
C000387,2023-09-08,Local Promo,Campaign_1,L018,Nashville,TN,None,55,40-75k,Van
C000388,2025-02-12,Google Ads,Campaign_1,L012,Dallas,TX,Premium,59,100k+,Truck
C000389,2025-11-27,Referral,Campaign_7,L005,Dallas,TX,Basic,37,100k+,SUV
C000390,2025-01-06,Referral,Campaign_4,L028,Dallas,TX,Basic,32,75-100k,SUV
C000391,2024-08-06,Meta Ads,Campaign_9,L014,Birmingham,AL,None,44,40-75k,Van
C000392,2023-05-13,Google Ads,Campaign_4,L011,Nashville,TN,Unlimited,59,<40k,Van
C000393,2024-01-30,Organic,Campaign_9,L024,Birmingham,AL,Basic,30,<40k,Truck
C000394,2024-02-12,Organic,Campaign_10,L020,Charlotte,NC,Unlimited,20,<40k,SUV
C000395,2025-04-18,Google Ads,Campaign_11,L018,Charlotte,NC,Basic,31,100k+,SUV
C000396,2023-11-13,Organic,Campaign_1,L007,Nashville,TN,Basic,30,<40k,Van
C000397,2023-05-12,Google Ads,Campaign_10,L023,Charlotte,NC,Unlimited,31,100k+,SUV
C000398,2025-02-04,Fleet,Campaign_5,L013,Nashville,TN,Basic,47,75-100k,Truck
C000399,2023-06-20,Referral,Campaign_9,L029,Nashville,TN,Unlimited,49,100k+,Sedan
C000400,2024-08-19,Referral,Campaign_4,L012,Nashville,TN,None,38,100k+,Sedan
C000401,2025-02-26,Organic,Campaign_12,L005,Atlanta,GA,Basic,19,75-100k,Van
C000402,2023-08-28,Meta Ads,Campaign_4,L011,Atlanta,GA,Premium,32,100k+,SUV
C000403,2024-10-19,Fleet,Campaign_11,L022,Orlando,FL,Unlimited,39,75-100k,Van
C000404,2025-08-07,Organic,Campaign_8,L015,Charlotte,NC,None,28,75-100k,SUV
C000405,2022-10-14,Fundraising,Campaign_9,L016,Charlotte,NC,Premium,29,<40k,Sedan
C000406,2022-06-02,Google Ads,Campaign_1,L025,Charlotte,NC,Unlimited,18,100k+,SUV
C000407,2025-07-15,Fleet,Campaign_2,L023,Atlanta,GA,Basic,27,<40k,SUV
C000408,2024-11-01,Organic,Campaign_6,L002,Dallas,TX,None,57,100k+,Van
C000409,2022-02-02,Google Ads,Campaign_9,L018,Birmingham,AL,None,44,<40k,Sedan
C000410,2024-12-20,Local Promo,Campaign_5,L018,Charlotte,NC,None,36,<40k,Van
C000411,2023-01-03,Meta Ads,Campaign_2,L017,Birmingham,AL,None,27,40-75k,SUV
C000412,2025-06-23,Organic,Campaign_5,L027,Orlando,FL,Unlimited,40,75-100k,Van
C000413,2022-06-11,Meta Ads,Campaign_7,L015,Nashville,TN,None,54,40-75k,SUV
C000414,2023-09-07,Referral,Campaign_2,L021,Charlotte,NC,Basic,59,<40k,Sedan
C000415,2024-04-10,Google Ads,Campaign_7,L018,Dallas,TX,Basic,48,<40k,Sedan
C000416,2025-12-10,Google Ads,Campaign_2,L016,Atlanta,GA,None,45,75-100k,Sedan
C000417,2024-12-17,Organic,Campaign_4,L007,Birmingham,AL,Basic,62,100k+,Truck
C000418,2022-04-06,Fleet,Campaign_11,L030,Birmingham,AL,None,35,<40k,SUV
C000419,2023-10-07,Organic,Campaign_4,L019,Birmingham,AL,Basic,27,100k+,Sedan
C000420,2023-09-05,Google Ads,Campaign_10,L008,Atlanta,GA,Premium,54,100k+,Truck
C000421,2024-02-26,Google Ads,Campaign_3,L026,Charlotte,NC,Unlimited,62,<40k,Truck
C000422,2022-04-20,Google Ads,Campaign_7,L008,Birmingham,AL,Basic,22,75-100k,Van
C000423,2023-10-31,Google Ads,Campaign_11,L009,Birmingham,AL,Unlimited,68,100k+,Van
C000424,2023-04-13,Organic,Campaign_9,L013,Nashville,TN,Basic,45,40-75k,Van
C000425,2022-06-25,Google Ads,Campaign_5,L026,Orlando,FL,Premium,33,<40k,Sedan
C000426,2023-07-03,Google Ads,Campaign_7,L023,Atlanta,GA,Unlimited,68,40-75k,Van
C000427,2023-10-11,Google Ads,Campaign_2,L003,Nashville,TN,None,18,75-100k,Van
C000428,2024-01-08,Google Ads,Campaign_2,L005,Nashville,TN,Basic,23,40-75k,Van
C000429,2024-07-08,Organic,Campaign_9,L017,Orlando,FL,None,44,<40k,Sedan
C000430,2022-07-03,Local Promo,Campaign_9,L003,Nashville,TN,Basic,56,75-100k,Van
C000431,2022-01-26,Organic,Campaign_7,L013,Nashville,TN,Basic,67,<40k,SUV
C000432,2025-03-17,Meta Ads,Campaign_3,L022,Orlando,FL,Basic,42,40-75k,SUV
C000433,2023-07-05,Google Ads,Campaign_5,L016,Nashville,TN,None,27,<40k,SUV
C000434,2024-06-09,Fleet,Campaign_7,L010,Nashville,TN,Unlimited,48,<40k,Truck
C000435,2023-05-31,Meta Ads,Campaign_12,L021,Atlanta,GA,None,49,40-75k,Van
C000436,2022-08-08,Referral,Campaign_5,L001,Atlanta,GA,Basic,43,75-100k,Van
C000437,2023-11-06,Google Ads,Campaign_6,L014,Dallas,TX,None,70,40-75k,Truck
C000438,2023-10-19,Referral,Campaign_12,L007,Orlando,FL,Premium,48,75-100k,SUV
C000439,2024-03-26,Google Ads,Campaign_5,L024,Nashville,TN,None,62,100k+,SUV
C000440,2023-10-30,Google Ads,Campaign_5,L027,Dallas,TX,Premium,68,100k+,Truck
C000441,2022-08-22,Google Ads,Campaign_4,L019,Orlando,FL,None,52,40-75k,Sedan
C000442,2024-08-03,Local Promo,Campaign_4,L015,Charlotte,NC,None,69,75-100k,Sedan
C000443,2024-04-17,Referral,Campaign_8,L005,Charlotte,NC,None,58,75-100k,SUV
C000444,2023-06-02,Google Ads,Campaign_3,L023,Charlotte,NC,None,45,100k+,Sedan
C000445,2024-07-08,Referral,Campaign_8,L019,Orlando,FL,Unlimited,43,100k+,Sedan
C000446,2024-01-07,Local Promo,Campaign_9,L020,Charlotte,NC,None,58,<40k,Sedan
C000447,2023-05-24,Referral,Campaign_11,L012,Charlotte,NC,None,28,<40k,Van
C000448,2023-11-11,Meta Ads,Campaign_2,L001,Dallas,TX,Unlimited,24,75-100k,SUV
C000449,2024-11-11,Google Ads,Campaign_9,L018,Charlotte,NC,None,55,40-75k,Van
C000450,2024-02-06,Google Ads,Campaign_8,L025,Dallas,TX,None,61,40-75k,Truck
C000451,2022-02-20,Google Ads,Campaign_2,L010,Dallas,TX,Basic,44,<40k,Sedan
C000452,2022-10-18,Meta Ads,Campaign_5,L011,Nashville,TN,Unlimited,47,40-75k,Van
C000453,2023-12-15,Local Promo,Campaign_2,L015,Dallas,TX,None,64,100k+,Truck
C000454,2022-05-18,Meta Ads,Campaign_1,L026,Nashville,TN,None,63,<40k,Sedan
C000455,2023-12-04,Organic,Campaign_2,L022,Charlotte,NC,None,69,40-75k,SUV
C000456,2024-11-22,Organic,Campaign_9,L006,Atlanta,GA,Basic,39,100k+,Van
C000457,2023-04-20,Organic,Campaign_11,L006,Dallas,TX,Basic,29,100k+,Van
C000458,2022-03-01,Meta Ads,Campaign_10,L029,Charlotte,NC,Unlimited,30,100k+,Van
C000459,2024-03-07,Local Promo,Campaign_12,L007,Birmingham,AL,None,31,75-100k,Sedan
C000460,2025-03-28,Fleet,Campaign_9,L006,Birmingham,AL,Basic,41,75-100k,SUV
C000461,2024-07-26,Fleet,Campaign_5,L022,Birmingham,AL,Premium,49,75-100k,Van
C000462,2025-06-05,Meta Ads,Campaign_10,L004,Dallas,TX,None,40,75-100k,Van
C000463,2025-06-18,Meta Ads,Campaign_11,L023,Atlanta,GA,Basic,69,75-100k,Sedan
C000464,2025-10-08,Referral,Campaign_6,L004,Atlanta,GA,None,33,75-100k,Sedan
C000465,2023-01-10,Google Ads,Campaign_12,L005,Nashville,TN,Premium,50,100k+,Van
C000466,2025-05-06,Fundraising,Campaign_10,L013,Atlanta,GA,Basic,45,40-75k,Van
C000467,2025-07-25,Google Ads,Campaign_12,L030,Orlando,FL,None,59,40-75k,SUV
C000468,2024-09-29,Google Ads,Campaign_3,L006,Nashville,TN,Unlimited,38,100k+,Sedan
C000469,2024-01-06,Google Ads,Campaign_8,L005,Birmingham,AL,Basic,30,100k+,Van
C000470,2024-04-17,Meta Ads,Campaign_8,L014,Charlotte,NC,Basic,63,100k+,Van
C000471,2022-12-09,Referral,Campaign_10,L001,Birmingham,AL,Premium,68,40-75k,Truck
C000472,2022-03-08,Google Ads,Campaign_4,L018,Nashville,TN,None,36,40-75k,Van
C000473,2025-03-04,Google Ads,Campaign_8,L018,Charlotte,NC,Unlimited,50,<40k,Sedan
C000474,2023-07-03,Fleet,Campaign_6,L018,Orlando,FL,Basic,70,<40k,Van
C000475,2025-01-23,Organic,Campaign_7,L004,Atlanta,GA,Premium,65,40-75k,Truck
C000476,2022-03-08,Google Ads,Campaign_5,L012,Dallas,TX,Unlimited,70,<40k,Van
C000477,2022-08-29,Meta Ads,Campaign_4,L026,Atlanta,GA,None,65,75-100k,Van
C000478,2022-12-06,Organic,Campaign_3,L026,Orlando,FL,None,31,40-75k,Sedan
C000479,2025-03-13,Google Ads,Campaign_9,L009,Nashville,TN,Premium,56,40-75k,Truck
C000480,2025-12-12,Google Ads,Campaign_5,L019,Nashville,TN,Basic,35,<40k,SUV
C000481,2024-04-22,Google Ads,Campaign_5,L028,Birmingham,AL,None,59,40-75k,SUV
C000482,2023-05-27,Meta Ads,Campaign_12,L011,Atlanta,GA,None,33,100k+,Van
C000483,2022-10-19,Referral,Campaign_11,L009,Orlando,FL,None,58,100k+,Van
C000484,2024-07-14,Organic,Campaign_11,L026,Birmingham,AL,Basic,67,<40k,Van
C000485,2024-11-21,Referral,Campaign_5,L023,Charlotte,NC,Unlimited,41,100k+,Van
C000486,2023-11-02,Referral,Campaign_1,L028,Orlando,FL,None,67,<40k,Van
C000487,2025-07-24,Google Ads,Campaign_12,L012,Charlotte,NC,None,22,100k+,SUV
C000488,2024-05-29,Organic,Campaign_8,L009,Atlanta,GA,None,38,75-100k,Truck
C000489,2025-01-25,Organic,Campaign_3,L019,Orlando,FL,Basic,49,75-100k,Sedan
C000490,2022-04-05,Meta Ads,Campaign_11,L026,Birmingham,AL,Premium,47,<40k,Sedan
C000491,2022-11-20,Google Ads,Campaign_8,L001,Dallas,TX,None,45,40-75k,SUV
C000492,2025-08-24,Referral,Campaign_3,L028,Nashville,TN,Basic,35,<40k,Truck
C000493,2023-05-28,Referral,Campaign_6,L022,Birmingham,AL,Basic,59,40-75k,Sedan
C000494,2024-03-22,Google Ads,Campaign_5,L024,Charlotte,NC,Premium,62,40-75k,Van
C000495,2025-09-04,Local Promo,Campaign_12,L004,Birmingham,AL,Premium,18,40-75k,Van
C000496,2022-06-09,Meta Ads,Campaign_10,L008,Atlanta,GA,Basic,51,100k+,Sedan
C000497,2022-01-17,Meta Ads,Campaign_6,L027,Charlotte,NC,None,25,100k+,SUV
C000498,2024-09-05,Fleet,Campaign_4,L013,Birmingham,AL,None,23,<40k,Sedan
C000499,2023-10-04,Fundraising,Campaign_5,L005,Nashville,TN,Basic,42,40-75k,SUV
C000500,2022-05-21,Google Ads,Campaign_10,L001,Orlando,FL,Basic,57,40-75k,Van
C000501,2023-12-21,Fleet,Campaign_4,L021,Charlotte,NC,Premium,65,40-75k,Van
C000502,2025-06-15,Local Promo,Campaign_8,L028,Charlotte,NC,Premium,31,<40k,Sedan
C000503,2022-10-14,Referral,Campaign_10,L024,Birmingham,AL,Premium,42,75-100k,Van
C000504,2023-10-07,Google Ads,Campaign_4,L009,Atlanta,GA,Basic,59,<40k,SUV
C000505,2025-02-07,Google Ads,Campaign_10,L024,Orlando,FL,Unlimited,56,75-100k,Sedan
C000506,2025-09-10,Fleet,Campaign_4,L017,Nashville,TN,None,56,40-75k,Van
C000507,2023-08-29,Referral,Campaign_1,L026,Charlotte,NC,Unlimited,68,40-75k,Van
C000508,2024-03-01,Google Ads,Campaign_4,L016,Birmingham,AL,Basic,58,<40k,Sedan
C000509,2024-01-10,Fleet,Campaign_3,L013,Nashville,TN,None,54,100k+,Truck
C000510,2025-01-23,Referral,Campaign_3,L025,Charlotte,NC,None,48,<40k,Sedan
C000511,2025-04-17,Fleet,Campaign_1,L009,Birmingham,AL,Unlimited,31,<40k,Sedan
C000512,2024-03-26,Fleet,Campaign_5,L021,Orlando,FL,Basic,63,100k+,Van
C000513,2025-12-08,Fleet,Campaign_2,L021,Dallas,TX,Premium,52,40-75k,Truck
C000514,2022-06-21,Meta Ads,Campaign_2,L017,Nashville,TN,Premium,31,40-75k,Truck
C000515,2024-03-11,Google Ads,Campaign_11,L025,Orlando,FL,Basic,59,<40k,Truck
C000516,2025-12-01,Google Ads,Campaign_12,L028,Dallas,TX,None,33,<40k,SUV
C000517,2022-06-26,Google Ads,Campaign_2,L015,Dallas,TX,Premium,57,<40k,Truck
C000518,2025-09-26,Meta Ads,Campaign_11,L024,Charlotte,NC,Premium,29,<40k,Sedan
C000519,2025-12-20,Google Ads,Campaign_12,L001,Atlanta,GA,None,28,100k+,Truck
C000520,2024-12-07,Organic,Campaign_12,L009,Orlando,FL,Premium,28,75-100k,SUV
C000521,2023-07-05,Meta Ads,Campaign_2,L025,Charlotte,NC,Basic,19,75-100k,Van
C000522,2023-07-12,Fleet,Campaign_2,L009,Orlando,FL,Basic,63,<40k,Van
C000523,2024-07-21,Google Ads,Campaign_6,L002,Orlando,FL,None,49,40-75k,Truck
C000524,2022-11-19,Fleet,Campaign_2,L029,Nashville,TN,None,54,<40k,SUV
C000525,2024-11-08,Fleet,Campaign_1,L028,Birmingham,AL,Basic,18,40-75k,Sedan
C000526,2024-08-24,Fleet,Campaign_7,L030,Nashville,TN,Premium,27,40-75k,Sedan
C000527,2025-02-06,Fundraising,Campaign_12,L021,Charlotte,NC,None,44,40-75k,Truck
C000528,2023-05-24,Local Promo,Campaign_12,L011,Dallas,TX,Basic,35,<40k,Truck
C000529,2022-09-02,Organic,Campaign_11,L029,Orlando,FL,Basic,21,40-75k,SUV
C000530,2024-11-22,Fleet,Campaign_7,L003,Birmingham,AL,Unlimited,47,75-100k,Truck
C000531,2023-11-02,Local Promo,Campaign_9,L015,Birmingham,AL,Basic,18,75-100k,SUV
C000532,2023-08-21,Meta Ads,Campaign_5,L024,Orlando,FL,Premium,57,40-75k,Van
C000533,2024-01-25,Google Ads,Campaign_8,L025,Orlando,FL,None,67,40-75k,SUV
C000534,2022-11-05,Meta Ads,Campaign_7,L001,Birmingham,AL,None,32,75-100k,Sedan
C000535,2023-11-18,Meta Ads,Campaign_11,L013,Birmingham,AL,None,65,75-100k,Sedan
C000536,2023-02-25,Google Ads,Campaign_4,L014,Orlando,FL,None,49,<40k,SUV
C000537,2025-12-28,Fundraising,Campaign_2,L002,Nashville,TN,Basic,32,100k+,Truck
C000538,2024-07-27,Meta Ads,Campaign_2,L019,Charlotte,NC,Premium,24,40-75k,Van
C000539,2022-06-03,Google Ads,Campaign_10,L002,Orlando,FL,Unlimited,45,40-75k,SUV
C000540,2023-08-21,Local Promo,Campaign_6,L030,Nashville,TN,None,69,100k+,Truck
C000541,2023-10-14,Meta Ads,Campaign_5,L008,Dallas,TX,Unlimited,22,40-75k,SUV
C000542,2025-04-12,Fleet,Campaign_3,L004,Birmingham,AL,Basic,28,100k+,Van
C000543,2023-10-06,Organic,Campaign_2,L018,Dallas,TX,None,40,40-75k,Van
C000544,2023-09-24,Fundraising,Campaign_5,L028,Dallas,TX,None,25,<40k,SUV
C000545,2025-11-06,Fleet,Campaign_12,L023,Nashville,TN,Basic,56,<40k,SUV
C000546,2023-11-03,Organic,Campaign_2,L023,Atlanta,GA,Basic,33,75-100k,Van
C000547,2024-11-17,Google Ads,Campaign_11,L010,Birmingham,AL,None,34,40-75k,Sedan
C000548,2024-04-08,Google Ads,Campaign_9,L024,Dallas,TX,None,53,40-75k,Sedan
C000549,2024-08-04,Local Promo,Campaign_3,L004,Birmingham,AL,None,18,<40k,SUV
C000550,2022-09-25,Google Ads,Campaign_7,L012,Atlanta,GA,Unlimited,61,<40k,Truck
C000551,2022-06-03,Fleet,Campaign_2,L007,Birmingham,AL,Unlimited,59,100k+,SUV
C000552,2022-07-08,Fundraising,Campaign_2,L002,Nashville,TN,None,47,<40k,SUV
C000553,2025-03-21,Meta Ads,Campaign_12,L013,Dallas,TX,Premium,49,<40k,Van
C000554,2025-10-31,Referral,Campaign_3,L012,Dallas,TX,None,31,40-75k,Truck
C000555,2023-07-28,Local Promo,Campaign_3,L002,Dallas,TX,None,57,40-75k,Truck
C000556,2024-10-18,Google Ads,Campaign_9,L016,Dallas,TX,Basic,21,<40k,Truck
C000557,2024-02-24,Organic,Campaign_7,L007,Atlanta,GA,Basic,59,40-75k,Sedan
C000558,2024-02-23,Google Ads,Campaign_6,L016,Charlotte,NC,Unlimited,52,100k+,Truck
C000559,2025-03-04,Meta Ads,Campaign_6,L013,Orlando,FL,None,35,40-75k,Sedan
C000560,2023-10-16,Fleet,Campaign_4,L001,Orlando,FL,Unlimited,69,75-100k,Sedan
C000561,2024-08-24,Fleet,Campaign_6,L025,Orlando,FL,Premium,55,40-75k,SUV
C000562,2022-07-25,Referral,Campaign_11,L008,Atlanta,GA,Basic,35,<40k,SUV
C000563,2025-03-25,Google Ads,Campaign_6,L030,Dallas,TX,Basic,29,40-75k,SUV
C000564,2025-04-28,Meta Ads,Campaign_12,L023,Nashville,TN,None,40,<40k,Truck
C000565,2025-03-08,Referral,Campaign_3,L019,Orlando,FL,Basic,30,100k+,Truck
C000566,2022-12-26,Google Ads,Campaign_1,L003,Dallas,TX,None,21,40-75k,SUV
